,ISO_country,country_name,Year,WB_income_region,sample_size,severe_wasting,wasting,overweight,stunting,underweight,notes,author,source,under_5_pop
231,ERI,ERITREA,2002,Low income,5707.0,4.7,14.9,1.6,43.7,34.5,,National Statistics and Evaluation Office (NSEO) [Eritrea] and ORC Macro.,"Eritrea demographic and health survey 2002. Demographic and Health Surveys. Calverton, Maryland, USA: National Statistics amd Evaluation Office and ORC Macro, 2003 (and additional analysis).",598.271
232,ERI,ERITREA,2010,Low income,6476.0,4.2,15.3,1.9,50.3,38.8,(pending reanalysis),National Statistics Office (NSO) [Eritrea] and Fafo AIS [Norway].,"Eritrea population and health survey 2010. Asmara, Eritrea: National Statistics Office and Fafo Institute for Applied International Studies, 2013.",780.665
233,ETH,ETHIOPIA,1992,Low income,20230.0,,9.2,,66.9,41.9,Adjusted NR to NA; converted est. (22/29 regions),,"Report on the National Rural Nutrition Survey, Core Module. Transitional Government of Ethiopia, Central Statistical Authority. Statistical Bulletin No 113. Addis Ababa, Ethiopia; 1993.",9756.018
234,ETH,ETHIOPIA,2000,Low income,10973.0,3.8,12.4,2.0,57.4,42.0,,Central Statistical Authority [Ethiopia] and ORC Macro.,"Ethiopia demographic and health survey 2000. Demographic and Health Surveys. Addis Ababa, Ethiopia and Calverton, Maryland, USA: Central Statistical Authority and ORC Macro, 2001 (and additional analysis).",12404.529
235,ETH,ETHIOPIA,2005,Low income,4968.0,4.7,12.3,5.1,50.7,34.6,,General Statistical Agency [Ethiopia] and ORC Macro.,"Ethiopia demographic and health survey 2005. Demographic and Health Surveys. Addis Ababa, Ethiopia and Calverton, Maryland, USA: General Statistical Agency and ORC Macro, 2006 (and additional analysis).",13468.355
236,ETH,ETHIOPIA,2011,Low income,11174.0,2.9,10.1,1.8,44.2,29.2,,Central Statistical Agency [Ethiopia] and ICF International.,"Ethiopia demographic and health survey 2011. Demographic and Health Surveys. Addis Ababa, Ethiopia and Calverton, Maryland, USA: Central Statistical Agency and ICF International, 2012 (and additional analysis).",14010.47
237,ETH,ETHIOPIA,2014,Low income,4921.0,2.5,8.7,2.6,40.4,25.2,,Central Statistical Agency [Ethiopia].,"Ethiopia mini demographic and health survey 2014. Addis Ababa, Ethiopia, 2014.",14440.525
238,FJI,FIJI,1993,Upper middle income,618.0,,9.8,2.2,4.3,6.9,Converted estimates,,"1993 National nutrition survey - main report. Suva: National Food and Nutrition Committee, 1995 (and additional analysis).",98.519
239,FJI,FIJI,2004,Upper middle income,818.0,2.0,6.3,5.1,7.5,5.3,,National Food and Nutrition Centre.,"2004 Fiji national nutrition survey: Main report. Suva, Fiji, 2007 (and additional analysis).",89.951
240,GAB,GABON,2000,Upper middle income,3204.0,1.5,4.3,5.6,26.3,8.8,,Direction Générale de la Statistique et des Etudes Economiques (DGSEE) [Gabon] et ORC Macro.,"Enquête démographique et de santé Gabon 2000. DHS. Calverton, Maryland: Direction Générale de la Statistique et des Etudes Economiques, et Fonds des Nations Unies pour la Population, et ORC Macro, 2001 (and additional analysis).",184.719
241,GAB,GABON,2012,Upper middle income,4031.0,1.3,3.4,7.7,17.5,6.5,,Direction Générale de la Statistique (DGS) et ICF International.,"Enquête démographique et de santé du Gabon 2012. Demographic and Health Surveys. Calverton, Maryland, et Libreville, Gabon : DGS et ICF International, 2013 (and additional analysis).",226.668
242,GMB,GAMBIA (THE),1996,Low income,2401.0,,,,36.1,23.2,Converted estimates,"Central Statistics Department [The Gambia], et al.","Report of the progress of the mid-decade goals in the Gambia (MICS), 1996. Banjul: The Republic of The Gambia and UNICEF, 1998 (and additional analysis).",207.738
243,GMB,GAMBIA (THE),2000,Low income,2653.0,2.3,8.9,3.0,24.1,15.4,,Government of The Gambia and UNICEF.,"The Gambia multiple indicator cluster survey report, 2000 (MICS). Banjul, The Gambia, 2002 (and additional analysis).",230.93
244,GMB,GAMBIA (THE),2006,Low income,6424.0,1.8,7.4,2.7,27.6,15.8,,Gambia Bureau of Statistics (GBoS).,"The Gambia Multiple Indicator Cluster Survey 2005/2006 Report. Banjul, The Gambia: GBoS, 2007 (and additional analysis).",279.845
245,GMB,GAMBIA (THE),2010,Low income,11484.0,2.1,9.5,1.9,23.4,17.4,(pending reanalysis),The Gambia Bureau of Statistics (GBOS).,"The Gambia multiple indicator cluster survey 2010 (MICS): Final report. Banjul, The Gambia: GBOS, 2012 (http://www.childinfo.org/files/Gambia_2010_MICS_Final_Report.pdf).",315.375
246,GMB,GAMBIA (THE),2013,Low income,3372.0,4.2,11.5,2.7,24.5,16.2,(pending reanalysis),The Gambia Bureau of Statistics (GBOS) and ICF International.,"The Gambia Demographic and Health Survey 2013. Banjul, The Gambia, and Rockville, Maryland, USA: GBOS and ICF International, 2014.",346.272
247,GEO,GEORGIA,1999,Lower middle income,3434.0,,3.1,17.9,16.1,2.7,Converted estimates,,"Georgia multiple indicator cluster survey 1999 (MICS). Tibilisi, Georgia, 2000 (and additional analysis).",293.358
248,GEO,GEORGIA,2005,Lower middle income,1924.0,1.1,3.0,21.0,14.7,2.3,,State Department of Statistics [Georgia] and National Cenre for Disease Control [Georgia].,Georgia monitoring the situation of children and women. Mulitple indicator cluster survey 2005. http://www.childinfo.org/mics3_surveys.html accessed 6 February 2009 (and additional analysis).,234.864
249,GEO,GEORGIA,2009,Lower middle income,3020.0,0.6,1.6,19.9,11.3,1.1,,"Georgia National Center for Disease Control and Public Health (NCDC&PH), UNICEF.","Report of the Georgia national nutrition survey (GNNS) 2009. Tbilisi, Georgia: NCDC&PH and UNICEF, 2010.",260.445
250,DEU,GERMANY,2005,High income: OECD,4667.0,0.1,1.0,3.5,1.3,1.1,,"Kurth BM, Schaffrath Rosario A.","Die Verbreitung von Übergewicht und Adipositas bei Kindern und Jugendlichen in Deutschland. Ergebnisse des bundesweiten Kinder- und Jugendgesundheitssurveys (KiGGS). Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz 50, 736-743.",3558.81
251,GHA,GHANA,1988,Lower middle income,1934.0,1.6,7.0,0.8,42.6,24.8,Age-adjusted;,,"Ghana demographic and health survey 1988. Demographic and Health Surveys. Ghana Statistical Service. Accra, Ghana, 1989 (and additional analysis).",2366.681
252,GHA,GHANA,1993,Lower middle income,1970.0,3.8,10.9,2.5,41.2,25.8,Age-adjusted;,Ghana Statistical Service (GSS) and Macro International Inc. (MI).,"Ghana demographic and health survey 1993. Demographic and Health Surveys. Calverton, Maryland: GSS and MI, 1994 (and additional analysis).",2612.746
253,GHA,GHANA,1999,Lower middle income,2786.0,2.5,9.9,2.7,31.3,20.3,,Ghana Statistical Service (GSS) and Macro International Inc. (MI).,"Ghana demographic and health survey 1998. Demographic and Health Surveys. Calverton, Maryland: GSS and MI, 1999 (and additional analysis).",2817.464
254,GHA,GHANA,2003,Lower middle income,3301.0,2.8,8.4,4.5,35.6,18.8,,"Ghana Statistical Service (GSS), Noguchi Memorial Institute for Medical Research (NMIMR), and ORC Macro.","Ghana demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: GSS, NMIMR, and ORC Macro, 2004 (and additional analysis).",3042.044
255,GHA,GHANA,2006,Lower middle income,3237.0,1.8,6.1,2.6,28.1,13.9,,"Statistical Service (Ghana), Ministry of Health, USAID and UNICEF.","Monitoring the situation of children, women and men. Multiple indicator cluster survey 2006. http://www.childinfo.org/mics3_surveys.html accessed 8 January 2009 (and additional analysis).",3292.643
256,GHA,GHANA,2008,Lower middle income,2666.0,2.5,8.7,5.9,28.6,14.3,,"Ghana Statistical Service (GSS), Ghana Health Service (GHS), and ICF Macro.","Ghana demographic and health survey 2008. Demographic and Health Surveys. Accra, Ghana: GSS, GHS, and ICF Macro, 2009 (and additional analysis).",3431.83
257,GHA,GHANA,2011,Lower middle income,7375.0,1.4,6.2,2.6,22.7,13.4,(pending reanalysis),Ghana Statistical Service.,"Ghana multiple indicator cluster survey (MICS) with an enhanced malaria module and biomarker 2011: Final report. Accra, Ghana, 2012 (http://www.childinfo.org/files/Ghana_2011_MICS_Final_Report.pdf).",3672.362
258,GHA,GHANA,2014,Lower middle income,2895.0,0.7,4.7,2.6,18.8,11.0,(pending reanalysis),"Ghana Statistical Service (GSS), National Public Health and Reference Laboratory (NPHRL) and the Ghana Health Service (GHS).","2014 Ghana demographic and health survey (2014 GDHS): Key indicators. Demographic and Health Surveys. Accra, Ghana: GSS, NPHRL, GHS, 2015 (pending reanalysis).",3980.451
259,GTM,GUATEMALA,1987,Lower middle income,2227.0,0.4,1.9,2.4,66.2,27.9,Age-adjusted;,"Delgado H, Hidalgo E, Giron EM, Pareja G.","Encuesta nacional de salud materno infantil 1987. Demographic and Health Surveys. Ministerio de Salud Publica y Asistencia Social. Guatemala, Central America, 1989 (and additional analysis).",1509.423
260,GTM,GUATEMALA,1995,Lower middle income,8028.0,1.5,3.8,6.2,55.4,21.7,,,"Encuesta nacional de salud materno infantil 1995. Demographic and Health Surveys. Ciudad de Guatemala, Guatemala, 1996 (and additional analysis).",1718.772
261,GTM,GUATEMALA,1999,Lower middle income,3762.0,1.4,2.9,6.9,53.1,20.3,,,"Encuesta nacional de salud materno infantil 1998-1999. Demographic and Health Surveys. Ciudad de Guatemala, Guatemala, 1999 (and additional analysis).",1848.716
262,GTM,GUATEMALA,2000,Lower middle income,5415.0,,3.7,8.5,50.0,19.6,Converted estimates,Marini A and Gragnolati M.,"Malnutrition and poverty in Guatemala. Policy Research Working Paper 2967. The World Bank, Latin America and the Caribbean Region, Human Development Sector Unit, 2003 (and additional analysis).",1873.034
263,GTM,GUATEMALA,2002,Lower middle income,5621.0,0.7,1.8,5.6,54.3,17.7,,"Ministerio de Salud Publica y Asistencia Social, Instituto Nacional de Estadistica, Universidad del Valle de Guatemala, et al.","Guatemala encuesta nacional de salud materno infantil 2002. Ciudad de Guatemala, Republica de Guatemala: Oscar de Leon Palacios, 2003 (and additional analysis).",1915.453
264,GTM,GUATEMALA,2009,Lower middle income,8647.0,0.2,1.1,4.9,48.0,13.0,,Ministerio de Salud Pública y Asistencia Social (MSPAS)/Instituto Nacional de Estadística (INE)/Centros de Control y Prevención de Enfermedades (CDC).,"Encuesta nacional de salud materno infantil 2008 (ENSMI-2008/09). Ciudad de Guatemala, Guatemala: Ministerio de Salud Pública, MSPAS, INE y CDC, 2010 (and additional analysis).",1987.444
265,GIN,GUINEA,1994,Low income,3542.0,,14.0,,35.3,21.2,Converted estimates,,"Enquête intégrale sur les conditions de vie des ménages avec module budget et consommation (EIBC) 1994-95.  Ministère du Plan et de la Coopération, Direction Nationale de la Statistique. Conakry, République de Guinée, 1998.",1351.763
266,GIN,GUINEA,1999,Low income,4615.0,4.0,9.9,4.3,34.3,21.2,,,"Enquête démographique et de santé, Guinée 1999. Demographic and Health Surveys. Direction Nationale de la Statistique. Conakry , Guinée, 2000 (and additional analysis).",1523.379
267,GIN,GUINEA,2000,Low income,1457.0,,10.3,,46.9,29.1,,"Ministère de la Santé Publique, Direction Nationale de la Santé Publique, Section Alimentation-Nutri","Enquête nationale sur l'anémie ferriprive en Guinée (rapport final:Version 3.0). Institut de Nutrition et de Santé de l'Enfant, République de Guinée, 2001.",1538.763
268,GIN,GUINEA,2005,Low income,3039.0,4.3,10.8,5.1,39.3,22.5,,Direction Nationale de la Statistique (DNS) (Guinée) et ORC Macro.,"Enquête démographique et de santé, Guinée 2005. Demographic and Health Surveys. Direction Nationale de la Statistique. Calverton, Maryland, U.S.A.: DNS et ORC Macro, 2006 (and additional analysis).",1657.91
269,GIN,GUINEA,2007,Low income,11781.0,2.8,8.3,,40.0,20.8, Période de récolte,"Ministère de l'Economie des Finances et du Plan, UNICEF, PAM and Direction Nationale de la Statistique. Enquête nationale sur l'état nutritionnel et","le suivi des principaux indicateurs de survie de l'enfant. Rapport provisoire, Mai 2008 (30/12/09 http://ochaonline.un.org/CoordinationIASC/Securitealimentairenutrition/tabid/5651/language/fr-FR/Default.aspx).",1723.206
270,GIN,GUINEA,2011,Low income,8167.0,1.3,5.6,3.1,35.8,16.3,,"Ministère de la Santé et de l'Hygiène Publique, Direction Nationale de la Santé Familiale et de la Nutrition, Division de l'Alimentation et de la","Nutrition. Enquête nationale nutrition-santé, basée sur la méthodologie SMART, 2011-12. Rapport final. Conakry, Republique de Guinée, 2012 (and additional analysis).",1874.974
271,GIN,GUINEA,2012,Low income,3682.0,4.1,9.9,3.8,31.3,18.7,,"l'Institut National de la Statistique (INS), Ministère du Plan, Ministère de la Santé et de l'Hygiène Publique, ICF International et UNICEF.","Enquête démographique et de santé (EDS-IV) et enquête par grappe à indicateurs multiples (MICS). L'EDS-MICS 2012. Conakry, Guinée et Calverton, MD: INS et ICF, 2013 (and additional analysis).",1918.815
272,GNB,GUINEA-BISSAU,2000,Low income,5636.0,4.8,11.8,5.1,36.1,21.9,,Government of Guinea-Bissau and UNICEF (Guinea-Bissau).,"Multiple indicator cluster survey Guinea-Bissau, 2000 (MICS). Bissau, Guinea-Bissau: General Direction of Planning, National Institute of Statistics and Census and UNICEF, 2000 (and additional analysis).",220.088
273,GNB,GUINEA-BISSAU,2006,Low income,5290.0,4.5,8.9,17.0,47.7,17.4,,Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale.,"Enquête par grappes à indicateurs multiples, Guinée-Bissau, 2006, Rapport final. Bissau, Guinée-Bissau : Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale, 2006 (and additional analysis).",242.502
274,GNB,GUINEA-BISSAU,2008,Low income,2704.0,1.1,4.8,2.2,27.7,16.6,,Gouvernement de la Guinée Bissau et UNICEF.,"Enquête nutritionnel SMART. Evaluation de la situation nutritionnelle en Guinée Bissau: Rapport final, décembre 2008 (and additional analysis).",250.866
275,GNB,GUINEA-BISSAU,2010,Low income,12420.0,0.9,5.8,3.2,32.2,18.1,(pending reanalysis),"Ministério da Economia, do Plano e Integraçao Regional - Direcçao Geral do Plano, Instituto Nacional de Estatistica.","Inquérito aos indicadores múltiplos (MICS), inquérito demográfico de saúde reprodutiva - Guiné-Bissau, 2010: Relatório final. Bissau, Guiné-Bissau, 2011.",260.444
276,GNB,GUINEA-BISSAU,2014,Low income,,1.4,6.0,2.3,27.6,17.0,(pending reanalysis),"Ministério da Economia e Finanças, Direcçao Geral do Plano Instituto Nacional de Estatística (INE).","Inquérito aos Indicadores Múltiplos (MICS) 2014, Principais Resultados. Bissau, Guiné-Bissau: Ministério da Economia e Finanças, Direcçao Geral do Plano Instituto Nacional de Estatística (INE), 2015.",283.584
277,GUY,GUYANA,1993,Lower middle income,581.0,,,,,16.1,Converted estimate,Guyana Bureau of Statistics.,"Household income and expenditure survey 1993 and Guyana living standards measurement survey. In: Guyana strategies for reducing poverty. Report No. 12861-GUA. Washington: The World Bank, 1994:50-67 (and additional analysis).",86.874
278,GUY,GUYANA,1997,Lower middle income,289.0,,13.3,1.9,14.0,10.3,Converted estimates,Ministry of Health (Guyana) and Caribbean Food and Nutrition Institute (PAHO/CFNI).,"Micronutrient study report - Guyana survey - Vitamin A, beta-carotene, iron and iodine status. PAHO/CFNI/97.J5. Kingston, Jamaica, 1997 (and additional analysis).",90.455
279,GUY,GUYANA,2000,Lower middle income,2564.0,4.3,12.1,5.5,13.8,11.9,,Bureau of Statistics [Guyana] and UNICEF.,"Guyana multiple indicator cluster survey (MICS). Georgetown, Guyana, 2001 (and additional analysis).",96.703
280,GUY,GUYANA,2006,Lower middle income,2285.0,2.6,8.3,6.8,18.2,10.8,,Bureau of Statistics and UNICEF.,"Guyana multiple indicator cluster survey 2006, final report. Georgetown, Guyana: Bureau of Statistics and UNICEF, 2008 (and additional analysis).",80.062
281,GUY,GUYANA,2009,Lower middle income,1651.0,1.3,5.3,6.7,19.5,11.1,,"Ministry of Health (MOH), Bureau of Statistics (BOS), and ICF Macro.","Guyana demographic and health survey 2009. Demographic and Health Surveys. Georgetown, Guyana: MOH, BOS, and ICF Macro, 2010 (and additional analysis).",67.784
282,GUY,GUYANA,2014,Lower middle income,,1.7,6.4,5.3,12.0,8.5,,"Bureau of Statistics, Ministry of Health and UNICEF.","Guyana Multiple Indicator Cluster Survey 2014, Key findings. Georgetown, Guyana: Bureau of Statistics, Ministry of Health and UNICEF, 2015.",65.357
283,HTI,HAITI,1990,Low income,1843.0,,5.9,,40.1,23.7,Converted estimates,Ministry of Public Health and Population.,"Haiti's nutrition situation in 1990: A report based on anthropometric data of the 1990 nutrition surveys. Port-au-Prince, Haiti, 1993 (and additional analysis).",1158.575
284,HTI,HAITI,1994,Low income,2929.0,3.0,9.4,4.3,37.2,24.0,,"Cayemittes M, Rival A, Barrère B, Lerebours G, Gédéon MA.","Enquête mortalité, morbidité et utlisation des services (EMMUS-II) Haiti 1994/95. Demographic and Health Surveys. Pétionville, Haiti, 1995 (and additional analysis).",1177.204
